FILENAME;WORKSHEET;CELL;FAULTY;CELL_COLUMN;CELL_DISTANCE_TO_RELATIVE_COLUMN_BOOLEAN;CELL_DISTANCE_TO_RELATIVE_ROW_BOOLEAN;CELL_INCOMING_AREA_REFERENCES;CELL_INCOMING_CELL_REFERENCES;CELL_INCOMING_REFERENCES;CELL_INCOMING_REFERENCES_FROM_OTHER_WORKSHEETS;CELL_ROW;CELL_STANDARD_DEVIATION_COLUMN;CELL_STANDARD_DEVIATION_ROW;CELL_SUCCESSORS;CELL_SUCCESSORS_IN_OTHER_WORKSHEETS;FORMULACELL_CONDITIONAL_CONSTRUCT_COMPLEXITY;FORMULACELL_DISPERSION_OF_REFERENCES;FORMULACELL_LONGEST_CALCULATION_CHAIN;FORMULACELL_PREDECESSORS;FORMULACELL_PREDECESSORS_DISTANT;FORMULACELL_PREDECESSORS_EMPTY;FORMULACELL_PREDECESSORS_IN_DIFFERENT_COLUMNS;FORMULACELL_PREDECESSORS_IN_DIFFERENT_ROWS;FORMULACELL_PREDECESSORS_IN_OTHER_WORKSHEETS;FORMULACELL_PREDECESSORS_MIDDLEMAN;FORMULACELL_PREDECESSORS_REVERSE;FORMULACELL_RANGE_HEIGHT_GROWTH_CUMMULATIVE;FORMULACELL_RANGE_WIDTH_GROWTH_CUMMULATIVE;FORMULACELL_REACHABILITY;FORMULACELL_REACHABILITY_AVERAGE;FORMULACELL_REFERENCES_TO_OTHER_WORKSHEETS;FORMULACELL_REFERENCE_DISTANCE;FORMULACELL_REFERENCE_SPREADING_COLUMN;FORMULACELL_REFERENCE_SPREADING_ROW;FORMULACELL_REFERENCE_SPREADING_WORKSHEET;FORMULACELL_SIMILAR_CALCULATIONS;FORMULACELL_SIMILAR_FORMULAS;FORMULA_CONDITIONAL_COMPLEXITY;FORMULA_CONDITIONAL_OPERATIONS;FORMULA_DECISON_COUNT;FORMULA_LENGTH;FORMULA_NESTING_LEVEL_AVERAGE;FORMULA_NESTING_LEVEL_MAX;FORMULA_NUMBER_OF_AREA_REFERENCES;FORMULA_NUMBER_OF_BINARY_OPERATORS;FORMULA_NUMBER_OF_CELL_REFERENCES;FORMULA_NUMBER_OF_CONSTANTS;FORMULA_NUMBER_OF_FUNCTIO_OPERATORS;FORMULA_NUMBER_OF_NAME_REFERENCES;FORMULA_NUMBER_OF_OPERANDS;FORMULA_NUMBER_OF_OPERATORS;FORMULA_NUMBER_OF_PARENTHESIS_OPERATORS;FORMULA_NUMBER_OF_PERCENT_OPERATORS;FORMULA_NUMBER_OF_RANGE_REFERENCES;FORMULA_NUMBER_OF_REFERENCES;FORMULA_NUMBER_OF_UNARY_OPERATORS;FORMULA_NUMBER_OF_UNION_REFERENCES;WORKSHEET_CELLS;WORKSHEET_CELLS_FORMULA;WORKSHEET_COLUMNS;WORKSHEET_FORMULAS_UNIQUE;WORKSHEET_POSITION;WORKSHEET_PREDECESSORS;WORKSHEET_PREDECESSORS_IN_OTHER_WORKSHEETS;WORKSHEET_ROWS;WORKSHEET_SUCCESSORS;WORKSHEET_SUCCESSORS_IN_OTHER_WORKSHEETS
24.properties;New;F44;FALSE;6;1;1;0;0;0;0;44;0.6148038965944524;0.2427973132151035;0;0;1;0.0;3;3;0;0;3;0;0;0;0;0;2;18;0.5806451612903226;0;6;3;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;H42;TRUE;8;1;1;6;0;6;5;42;0.6305937739695754;0.2454225954521043;6;5;1;0.0;6;3;0;0;1;2;0;2;0;0;0;11;0.5;0;12;1;6;0;0;4;1;0;0;5;1.2;2;0;2;3;0;0;0;3;2;0;0;0;3;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;M36;FALSE;13;1;1;5;1;6;5;36;1.3199440517565424;0.8728715609439703;10;5;1;0.0;1;1;1;0;1;1;1;0;1;0;0;1;0.5;1;0;0;0;3;2;0;1;0;0;1;0.0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;H41;TRUE;8;1;1;6;0;6;5;41;0.6272059817489182;0.2478065832820702;6;5;1;0.0;6;3;0;0;1;2;0;2;0;0;0;11;0.5;0;10;1;5;0;0;4;1;0;0;5;1.2;2;0;2;3;0;0;0;3;2;0;0;0;3;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;G42;FALSE;7;1;1;0;1;1;0;42;1.420253646008015;0.23466939250764743;3;0;1;0.0;5;4;3;0;4;3;3;1;0;0;0;9;0.5294117647058824;3;6;6;0;2;0;9;1;0;0;9;2.3333333333333335;4;0;2;4;1;1;0;5;4;0;0;0;4;1;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;F43;FALSE;6;1;1;0;0;0;0;43;0.3866727182143481;0.2428739963057478;0;0;1;0.0;3;3;0;0;3;0;0;0;0;0;2;18;0.5806451612903226;0;6;3;0;0;0;0;1;0;0;2;0.5;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;E44;TRUE;5;1;1;6;1;7;5;44;0.3958956982595076;0.24465361144820455;7;5;1;0.0;2;3;0;0;1;2;0;2;0;0;0;6;0.6;0;18;3;8;0;0;5;1;0;0;5;1.2;2;0;2;3;0;0;0;3;2;0;0;0;3;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;D45;TRUE;4;1;1;6;0;6;5;45;0.5605990145021029;0.24408514116328084;6;5;1;0.0;2;3;0;0;1;2;0;2;0;0;0;6;0.6;0;19;2;9;0;0;5;1;0;0;5;1.2;2;0;2;3;0;0;0;3;2;0;0;0;3;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;X38;FALSE;24;25;1;0;0;0;0;38;0.0;0.0;0;0;1;0.0;5;2;0;1;2;0;0;0;1;0;0;10;0.5882352941176471;0;2;2;0;0;0;3;1;0;0;6;1.5;3;0;2;2;1;0;0;3;3;0;0;0;2;1;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;W38;FALSE;23;25;1;0;1;1;0;38;-0.0;-0.0;1;0;1;0.785618898573022;4;4;4;1;4;4;3;0;1;0;0;9;0.6;3;29;22;7;2;0;9;1;0;0;9;2.3333333333333335;4;0;2;4;1;1;0;5;4;0;0;0;4;1;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;Q41;FALSE;17;1;1;0;0;0;0;41;2.481943164574824;0.24429133076715184;0;0;1;0.0;7;3;1;0;3;0;0;0;0;0;0;23;0.5227272727272727;0;21;12;0;0;0;0;1;0;0;4;0.75;1;0;0;3;0;1;0;3;1;0;0;0;3;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;Q42;FALSE;17;1;1;0;0;0;0;42;1.381756177427745;0.24348941393686707;0;0;1;0.0;7;3;1;0;3;0;0;0;0;0;0;23;0.5227272727272727;0;21;12;0;0;0;0;1;0;0;4;0.75;1;0;0;3;0;1;0;3;1;0;0;0;3;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;Q43;FALSE;17;1;1;0;0;0;0;43;0.5686861113985386;0.24304737494279044;0;0;1;0.0;7;3;1;0;3;0;0;0;0;0;0;23;0.5227272727272727;0;21;12;0;0;0;0;1;0;0;4;0.75;1;0;0;3;0;1;0;3;1;0;0;0;3;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;Q44;FALSE;17;1;1;0;0;0;0;44;0.2590510231766912;0.2429124428552976;0;0;1;0.0;7;3;1;0;3;0;0;0;0;0;0;23;0.5227272727272727;0;21;12;0;0;0;0;1;0;0;4;0.75;1;0;0;3;0;1;0;3;1;0;0;0;3;0;0;545;296;25;40;4;286;35;55;287;45
24.properties;New;Q45;FALSE;17;1;1;0;0;0;0;45;0.042964886417344555;0.2427982158711106;0;0;1;0.0;7;3;1;0;3;0;0;0;0;0;0;23;0.5227272727272727;0;21;12;0;0;0;0;1;0;0;4;0.75;1;0;0;3;0;1;0;3;1;0;0;0;3;0;0;545;296;25;40;4;286;35;55;287;45
25.properties;external;J10;FALSE;10;1;1;0;1;1;0;10;0.0;0.3611216591432734;1;0;1;0.0;2;1;0;0;0;1;0;0;0;0;0;1;0.3333333333333333;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;K11;FALSE;11;1;1;0;1;1;0;11;0.0;0.372094805470223;1;0;1;0.0;3;1;0;0;0;1;0;0;0;0;0;1;0.25;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;J9;FALSE;10;1;1;0;1;1;0;9;0.0;0.3333330410580802;1;0;1;0.0;1;1;0;0;0;1;0;0;0;0;0;1;0.5;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;K12;FALSE;11;1;1;0;1;1;0;12;0.0;0.385074114557229;1;0;1;0.0;4;1;0;0;0;1;0;0;0;0;0;1;0.2;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;J12;FALSE;10;1;1;0;1;1;0;12;0.0;0.38508745209640544;1;0;1;0.0;4;1;0;0;0;1;0;0;0;0;0;1;0.2;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;F8;FALSE;6;1;2;0;1;1;0;8;1.4231124352127196;0.3333355091854343;1;0;1;0.0;2;2;0;0;2;0;0;0;0;0;0;2;0.5;0;3;2;0;0;0;5;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;K9;FALSE;11;1;1;0;2;2;0;9;0.0;0.3333205708173842;2;0;1;0.0;1;1;0;0;0;1;0;0;0;0;0;1;0.5;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;L10;FALSE;12;1;1;1;0;1;0;10;3.811987670494226;0.3376536445212935;1;0;1;0.0;3;2;0;0;2;0;0;0;0;0;0;2;0.3333333333333333;0;9;8;0;0;0;5;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;L9;FALSE;12;1;1;1;0;1;0;9;0.25413251136628173;0.33333550912655124;1;0;1;0.0;2;2;0;0;2;0;0;0;0;0;0;2;0.4;0;9;8;0;0;0;5;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;K10;FALSE;11;1;1;0;2;2;0;10;0.0;0.3611083487563342;2;0;1;0.0;2;1;0;0;0;1;0;0;0;0;0;1;0.3333333333333333;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;J11;FALSE;10;1;1;0;1;1;0;11;0.0;0.3721081362447729;1;0;1;0.0;3;1;0;0;0;1;0;0;0;0;0;1;0.25;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;D8;FALSE;4;1;2;1;2;3;0;8;0.31656834529273353;0.3333355091854343;3;0;1;0.0;1;1;0;0;1;0;0;0;0;0;0;1;0.5;0;1;1;0;0;0;5;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;J14;FALSE;10;1;1;0;1;1;0;14;0.0;0.3054184385685702;1;0;1;0.0;6;1;0;0;0;1;0;0;0;0;0;1;0.14285714285714285;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;K15;FALSE;11;1;1;0;2;2;0;15;0.0;0.30540688232551355;2;0;1;0.0;7;1;0;0;0;1;0;0;0;0;0;1;0.125;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;J13;FALSE;10;1;1;0;1;1;0;13;0.0;0.3305944141573679;1;0;1;0.0;5;1;0;0;0;1;0;0;0;0;0;1;0.16666666666666666;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;L15;FALSE;12;1;1;1;0;1;0;15;0.25413251136628173;0.3054216451707923;1;0;1;0.0;8;2;0;0;2;0;0;0;0;0;0;2;0.18181818181818182;0;9;8;0;0;0;5;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;K16;FALSE;11;1;1;0;1;1;0;16;0.0;0.30540765013561944;1;0;1;0.0;8;1;0;0;0;1;0;0;0;0;0;1;0.1111111111111111;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;J16;FALSE;10;1;1;0;1;1;0;16;0.0;0.3054199735733771;1;0;1;0.0;8;1;0;0;0;1;0;0;0;0;0;1;0.1111111111111111;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;L14;FALSE;12;1;1;1;0;1;0;14;0.25413251136628173;0.30542087771242116;1;0;1;0.0;7;2;0;0;2;0;0;0;0;0;0;2;0.2;0;9;8;0;0;0;5;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;K13;FALSE;11;1;1;0;2;2;0;13;0.0;0.33058202054511476;2;0;1;0.0;5;1;0;0;0;1;0;0;0;0;0;1;0.16666666666666666;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;J15;FALSE;10;1;1;0;1;1;0;15;0.0;0.30541920609200707;1;0;1;0.0;7;1;0;0;0;1;0;0;0;0;0;1;0.125;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;K14;FALSE;11;1;1;0;2;2;0;14;0.0;0.30540611447332333;2;0;1;0.0;6;1;0;0;0;1;0;0;0;0;0;1;0.14285714285714285;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;L13;FALSE;12;1;1;1;0;1;0;13;0.25413251136628173;0.33059686705979296;1;0;1;0.0;6;2;0;0;2;0;0;0;0;0;0;2;0.2222222222222222;0;9;8;0;0;0;5;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;D12;TRUE;4;1;1;1;1;2;0;12;1.3717961629351783;0.25727200804403033;2;0;1;0.0;1;1;0;0;1;0;0;0;0;0;0;1;0.5;0;1;1;0;0;0;6;1;0;0;9;2.2222222222222223;4;0;2;1;3;1;0;4;5;1;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;A9;FALSE;1;1;3;0;1;1;0;9;1.5397947077242096;2.666666666634771;1;0;1;0.0;1;1;0;0;0;1;0;0;0;0;0;1;0.5;0;1;0;1;0;0;4;1;0;0;4;1.0;2;0;1;1;1;0;0;2;2;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;F14;FALSE;6;1;2;0;1;1;0;14;0.44378065895599156;0.5218948944841838;1;0;1;0.0;8;3;0;0;2;1;0;0;0;0;0;14;0.4117647058823529;0;4;2;1;0;0;8;1;0;0;6;1.6666666666666667;3;0;2;3;0;0;0;3;3;1;0;0;3;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;D11;TRUE;4;1;1;1;1;2;0;11;1.3717961629351783;0.2443575185247289;2;0;1;0.0;1;1;0;0;1;0;0;0;0;0;0;1;0.5;0;1;1;0;0;0;6;1;0;0;9;2.2222222222222223;4;0;2;1;3;1;0;4;5;1;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;A10;FALSE;1;1;3;0;1;1;0;10;1.4298093714581948;2.8410809705911966;1;0;1;0.0;2;1;0;0;0;1;0;0;0;0;0;1;0.3333333333333333;0;1;0;1;0;0;4;1;0;0;4;1.0;2;0;1;1;1;0;0;2;2;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;F13;FALSE;6;1;2;0;1;1;0;13;0.44378065895599156;0.5482919572867366;1;0;1;0.0;7;3;0;0;2;1;0;0;0;0;0;12;0.4;0;4;2;1;0;0;8;1;0;0;6;1.6666666666666667;3;0;2;3;0;0;0;3;3;1;0;0;3;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;D10;FALSE;4;1;1;1;2;3;0;10;1.3717961629351783;0.23356641865702038;3;0;1;0.0;1;1;0;0;1;0;0;0;0;0;0;1;0.5;0;1;1;0;0;0;6;1;0;0;9;2.2222222222222223;4;0;2;1;3;1;0;4;5;1;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;A11;FALSE;1;1;3;0;1;1;0;11;1.3198240351921797;2.835086118043988;1;0;1;0.0;3;1;0;0;0;1;0;0;0;0;0;1;0.25;0;1;0;1;0;0;4;1;0;0;4;1.0;2;0;1;1;1;0;0;2;2;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;E15;FALSE;5;1;1;1;2;3;0;15;0.2930649157245587;0.3054216451707923;3;0;1;0.0;1;1;0;0;0;1;0;0;0;0;0;1;0.5;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;F16;FALSE;6;1;1;0;1;1;0;16;0.44378065895599156;0.5218848804919143;1;0;1;0.0;10;3;0;0;2;1;0;0;0;0;0;18;0.4;0;4;2;1;0;0;8;1;0;0;6;1.6666666666666667;3;0;2;3;0;0;0;3;3;1;0;0;3;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;D9;FALSE;4;1;1;1;2;3;0;9;0.31656834529273353;0.33333550912655124;3;0;1;0.0;1;1;0;0;1;0;0;0;0;0;0;1;0.5;0;1;1;0;0;0;5;1;0;0;3;0.6666666666666666;1;0;1;1;1;0;0;2;1;0;0;0;1;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;A12;FALSE;1;1;3;0;1;1;0;12;1.2098386989261647;2.823821107812726;1;0;1;0.0;4;1;0;0;0;1;0;0;0;0;0;1;0.2;0;1;0;1;0;0;4;1;0;0;4;1.0;2;0;1;1;1;0;0;2;2;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;F15;FALSE;6;1;1;0;1;1;0;15;0.44378065895599156;0.5218898873554406;1;0;1;0.0;9;3;0;0;2;1;0;0;0;0;0;16;0.41025641025641024;0;4;2;1;0;0;8;1;0;0;6;1.6666666666666667;3;0;2;3;0;0;0;3;3;1;0;0;3;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;E16;FALSE;5;1;1;1;2;3;0;16;0.2930649157245587;0.30542241258709996;3;0;1;0.0;2;1;0;0;0;1;0;0;0;0;0;1;0.3333333333333333;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;F10;FALSE;6;1;1;0;1;1;0;10;2.4416693791031356;0.23356641865702038;1;0;1;0.0;4;3;0;0;2;1;0;0;0;0;0;6;0.4;0;4;2;1;0;0;8;1;0;0;6;1.6666666666666667;3;0;2;3;0;0;0;3;3;1;0;0;3;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;L8;FALSE;12;1;6;1;0;1;0;8;0.25413251136628173;0.3333355091854343;1;0;1;0.0;2;2;0;0;2;0;0;0;0;0;0;2;0.5;0;9;8;0;0;0;5;1;0;0;3;0.6666666666666666;1;0;1;2;0;0;0;2;1;0;0;0;2;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;E9;FALSE;5;1;1;1;2;3;0;9;0.2930649157245587;0.33333550912655124;3;0;1;0.0;1;1;0;0;0;1;0;0;0;0;0;1;0.5;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;D16;TRUE;4;1;1;1;1;2;0;16;0.31656834529273353;0.30542241258709996;2;0;1;0.0;1;1;0;0;1;0;0;0;0;0;0;1;0.5;0;1;1;0;0;0;6;1;0;0;9;2.2222222222222223;4;0;2;1;3;1;0;4;5;1;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;H12;FALSE;8;1;2;0;0;0;0;12;0.0;0.3846407313669339;0;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;2;0;1;0;0;3;0.6666666666666666;1;0;1;0;2;0;0;2;1;0;0;0;0;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;A13;FALSE;1;1;3;0;1;1;0;13;1.0998533626601497;2.651293331022835;1;0;1;0.0;5;1;0;0;0;1;0;0;0;0;0;1;0.16666666666666666;0;1;0;1;0;0;4;1;0;0;4;1.0;2;0;1;1;1;0;0;2;2;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;F9;FALSE;6;1;1;0;1;1;0;9;1.4231124352127196;0.33333550912655124;1;0;1;0.0;3;3;0;0;2;1;0;0;0;0;0;4;0.4444444444444444;0;4;2;1;0;0;8;1;0;0;6;1.6666666666666667;3;0;2;3;0;0;0;3;3;1;0;0;3;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;E10;FALSE;5;1;1;1;2;3;0;10;0.2930649157245587;0.3611242934906884;3;0;1;0.0;2;1;0;0;0;1;0;0;0;0;0;1;0.3333333333333333;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;D15;TRUE;4;1;1;1;2;3;0;15;0.31656834529273353;0.3054216451707923;3;0;1;0.0;1;1;0;0;1;0;0;0;0;0;0;1;0.5;0;1;1;0;0;0;6;1;0;0;9;2.2222222222222223;4;0;2;1;3;1;0;4;5;1;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;H11;FALSE;8;1;2;0;0;0;0;11;0.0;0.37166164208625047;0;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;2;0;1;0;0;3;0.6666666666666666;1;0;1;0;2;0;0;2;1;0;0;0;0;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;A14;FALSE;1;1;3;0;1;1;0;14;0.9898680263941347;2.659823836088183;1;0;1;0.0;6;1;0;0;0;1;0;0;0;0;0;1;0.14285714285714285;0;1;0;1;0;0;4;1;0;0;4;1.0;2;0;1;1;1;0;0;2;2;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;H10;FALSE;8;1;2;0;0;0;0;10;0.0;0.36067584783697626;0;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;2;0;1;0;0;3;0.6666666666666666;1;0;1;0;2;0;0;2;1;0;0;0;0;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;E11;FALSE;5;1;1;1;1;2;0;11;0.2930649157245587;0.37211077462723585;2;0;1;0.0;3;1;0;0;0;1;0;0;0;0;0;1;0.25;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;F12;FALSE;6;1;1;0;1;1;0;12;1.3670641251209237;0.39212355974274643;1;0;1;0.0;6;3;0;0;2;1;0;0;0;0;0;10;0.38461538461538464;0;4;2;1;0;0;8;1;0;0;6;1.6666666666666667;3;0;2;3;0;0;0;3;3;1;0;0;3;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;A15;FALSE;1;1;3;0;1;1;0;15;0.8798826901281198;2.6598242016269227;1;0;1;0.0;7;1;0;0;0;1;0;0;0;0;0;1;0.125;0;1;0;1;0;0;4;1;0;0;4;1.0;2;0;1;1;1;0;0;2;2;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;D14;TRUE;4;1;2;1;2;3;0;14;0.31656834529273353;0.30542087771242116;3;0;1;0.0;1;1;0;0;1;0;0;0;0;0;0;1;0.5;0;1;1;0;0;0;6;1;0;0;9;2.2222222222222223;4;0;2;1;3;1;0;4;5;1;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;E12;FALSE;5;1;1;1;1;2;0;12;2.671035002213795;0.005397627428356112;2;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;0;0;0;0;0;0;0;1;0;0;3;0.6666666666666666;1;0;1;0;2;0;0;2;1;0;0;0;0;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;F11;FALSE;6;1;1;0;1;1;0;11;3.4602263229935524;0.11660426242222198;1;0;1;0.0;5;3;0;0;2;1;0;0;0;0;0;8;0.36363636363636365;0;4;2;1;0;0;8;1;0;0;6;1.6666666666666667;3;0;2;3;0;0;0;3;3;1;0;0;3;0;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;D13;TRUE;4;1;2;1;2;3;0;13;0.31656834529273353;0.33059686705979296;3;0;1;0.0;1;1;0;0;1;0;0;0;0;0;0;1;0.5;0;1;1;0;0;0;6;1;0;0;9;2.2222222222222223;4;0;2;1;3;1;0;4;5;1;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;A16;FALSE;1;1;3;0;1;1;0;16;0.7698973538621048;2.6598245671364107;1;0;1;0.0;8;1;0;0;0;1;0;0;0;0;0;1;0.1111111111111111;0;1;0;1;0;0;4;1;0;0;4;1.0;2;0;1;1;1;0;0;2;2;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;D20;TRUE;4;1;1;1;2;3;0;20;0.31656834529273353;0.30542548183176527;3;0;1;0.0;1;1;0;0;1;0;0;0;0;0;0;1;0.5;0;1;1;0;0;0;6;1;0;0;9;2.2222222222222223;4;0;2;1;3;1;0;4;5;1;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;A17;FALSE;1;1;3;0;1;1;0;17;0.6599120175960899;2.65982493261665;1;0;1;0.0;9;1;0;0;0;1;0;0;0;0;0;1;0.1;0;1;0;1;0;0;4;1;0;0;4;1.0;2;0;1;1;1;0;0;2;2;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
25.properties;external;E21;FALSE;5;1;1;1;2;3;0;21;0.2930649157245587;0.30542624903780746;3;0;1;0.0;7;1;0;0;0;1;0;0;0;0;0;1;0.125;0;1;0;1;0;0;3;1;0;0;2;0.5;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;319;209;13;13;1;281;0;50;205;0
